"popularity","valence","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
26,0.411,257933,0,0.581,91.245,42,22.547619047619
22,0.0456,325280,0,0.539,92.512,42,22.547619047619
21,0.757,241400,0,0.532,159.41,42,22.547619047619
21,0.616,200480,0,0.594,173.374,42,22.547619047619
26,0.79,190866,0,0.561,135.059,42,22.547619047619
23,0.549,215233,0,0.595,155.889,42,22.547619047619
28,0.497,300160,0,0.639,125.006,42,22.547619047619
21,0.11,327360,0,0.566,155.943,42,22.547619047619
31,0.391,287333,0,0.568,112.383,42,22.547619047619
21,0.804,241106,0,0.71,105.006,42,22.547619047619
23,0.729,207880,0,0.597,153.936,42,22.547619047619
21,0.464,180133,0,0.578,88.353,42,22.547619047619
22,0.414,241226,0,0.487,118.389,42,22.547619047619
23,0.52,216266,0,0.733,142.567,42,22.547619047619
32,0.16,308200,0,0.427,161.841,42,22.547619047619
21,0.821,212933,0,0.447,138.263,42,22.547619047619
21,0.588,204760,0,0.479,138.67,42,22.547619047619
22,0.587,220333,0,0.208,198.843,42,22.547619047619
21,0.634,287880,0,0.429,140.414,42,22.547619047619
23,0.69,198266,0,0.489,120.096,42,22.547619047619
24,0.216,259571,0,0.33,150.187,42,22.547619047619
24,0.399,385119,0,0.641,139.972,42,22.547619047619
21,0.452,192478,0,0.367,143.333,42,22.547619047619
22,0.156,283800,0,0.366,112.959,42,22.547619047619
0,0.673,155333,0,0.491,180.683,42,22.547619047619
23,0.74,222733,0,0.441,92.584,42,22.547619047619
23,0.515,184960,0,0.404,71.684,42,22.547619047619
27,0.32,268546,0,0.449,102.768,42,22.547619047619
1,0.649,324413,0,0.775,125.611,108,27.9411764705882
1,0.649,324413,0,0.775,125.611,86,27.9411764705882
58,0.965,335533,0,0.605,117.511,108,27.9411764705882
1,0.729,272133,0,0.609,123.908,86,27.9411764705882
1,0.729,272133,0,0.609,123.908,87,27.9411764705882
47,0.8,259306,0,0.548,136.12,108,27.9411764705882
66,0.919,263213,0,0.613,118.506,108,27.9411764705882
0,0.0384,296080,0,0.431,76.788,86,27.9411764705882
1,0.649,324413,0,0.775,125.611,87,27.9411764705882
66,0.951,244720,0,0.681,130.475,108,27.9411764705882
58,0.817,195306,0,0.606,146.15,108,27.9411764705882
56,0.941,355066,0,0.589,116.981,108,27.9411764705882
66,0.756,315333,0,0.372,161.964,108,27.9411764705882
27,0.841,222146,0,0.595,127.61,108,27.9411764705882
0,0.0384,296080,0,0.431,76.788,87,27.9411764705882
25,0.664,270706,0,0.573,117.107,108,27.9411764705882
1,0.729,272133,0,0.609,123.908,108,27.9411764705882
26,0.331,269906,0,0.66,118.941,108,26
24,0.934,542360,0,0.603,117.7,108,24
61,0.581,137704,0,0.736,122.05,24,61
82,0.243,220750,0,0.597,119.948,57,82
19,0.855,432213,0,0.698,100.014,2,20.3076923076923
17,0.845,540346,0,0.795,97.01,2,20.3076923076923
18,0.85,395720,0,0.795,100.045,2,20.3076923076923
20,0.861,369226,0,0.79,110.063,2,20.3076923076923
25,0.855,479053,0,0.802,113.073,2,20.3076923076923
18,0.425,402386,0,0.68,105.052,2,20.3076923076923
18,0.932,327493,0,0.679,145.009,2,20.3076923076923
20,0.795,300760,0,0.553,159.896,2,20.3076923076923
28,0.909,356800,0,0.789,124.947,2,20.3076923076923
18,0.775,625066,0,0.677,125.041,2,20.3076923076923
27,0.557,397573,0,0.604,92.962,2,20.3076923076923
18,0.705,579760,0,0.668,134.96,2,20.3076923076923
18,0.834,258662,0,0.746,117.714,2,20.3076923076923
22,0.363,209373,0,0.547,139.058,8,20.75
19,0.761,172360,0,0.635,103.611,8,20.75
21,0.697,215786,0,0.623,117.021,8,20.75
21,0.874,171893,0,0.638,117.729,8,20.75
39,0.283,194029,0,0.671,118.07,107,39
0,0.594,194306,0,0.559,150.01,3,0
0,0.237,246954,0,0.222,75.262,3,0
17,0.264,247671,0,0.735,124.013,18,16
15,0.612,186686,0,0.796,125.989,18,16
24,0.533,177000,0,0.486,113.298,8,24
44,0.255,283557,0,0.439,160.345,75,43.6666666666667
44,0.255,283557,0,0.439,160.345,97,43.6666666666667
43,0.0945,216933,0,0.529,92.15,75,43.6666666666667
30,0.607,237473,0,0.494,89.913,103,30
30,0.586,164518,0,0.638,100.04,100,30
30,0.586,164518,0,0.638,100.04,103,30
30,0.607,237473,0,0.494,89.913,100,30
29,0.152,178176,0,0.356,75.458,100,29
29,0.152,178176,0,0.356,75.458,103,29
74,0.39,248040,0,0.789,119.957,52,74
29,0.0338,126206,0,0.634,144.912,111,28.5806451612903
29,0.0812,206142,0,0.455,139.952,111,28.5806451612903
29,0.201,132000,0,0.392,150.025,111,28.5806451612903
29,0.0376,305142,0,0.501,140.016,111,28.5806451612903
29,0.24,286285,0,0.44,139.944,111,28.5806451612903
29,0.0398,154400,0,0.444,150.006,111,28.5806451612903
29,0.508,168428,0,0.665,140.012,111,28.5806451612903
29,0.0579,162967,0,0.367,155.041,111,28.5806451612903
29,0.428,138000,0,0.503,149.981,111,28.5806451612903
29,0.0393,138620,0,0.582,145.005,111,28.5806451612903
29,0.522,195857,0,0.477,140.036,111,28.5806451612903
29,0.0383,164129,0,0.402,155.038,111,28.5806451612903
28,0.295,162739,0,0.455,146.004,111,28.5806451612903
29,0.0388,162857,0,0.526,140.039,111,28.5806451612903
29,0.12,127354,0,0.481,154.998,111,28.5806451612903
28,0.149,162857,0,0.359,139.995,111,28.5806451612903
28,0.284,215172,0,0.44,144.979,111,28.5806451612903
28,0.0938,165428,0,0.464,139.975,111,28.5806451612903
28,0.631,145945,0,0.516,145.003,111,28.5806451612903
28,0.0438,207724,0,0.404,144.969,111,28.5806451612903
28,0.051,215142,0,0.462,139.971,111,28.5806451612903
28,0.298,160551,0,0.476,144.959,111,28.5806451612903
28,0.37,159428,0,0.39,139.956,111,28.5806451612903
28,0.174,222985,0,0.496,134.004,111,28.5806451612903
29,0.135,270857,0,0.462,140.003,111,28.5806451612903
29,0.0693,269142,0,0.51,140.037,111,28.5806451612903
28,0.416,148965,1,0.546,144.999,111,28.5806451612903
28,0.243,162206,0,0.469,145,111,28.5806451612903
29,0.038,168352,0,0.479,169.998,111,28.5806451612903
29,0.182,134285,0,0.439,146.98,111,28.5806451612903
28,0.0662,134800,0,0.416,150.054,111,28.5806451612903
28,0.219,190299,0,0.293,139.942,111,28
28,0.0341,191739,0,0.448,138.002,111,28.5
29,0.174,183428,0,0.236,139.85,111,28.5
28,0.402,209600,1,0.571,150.03,111,28
28,0.0634,209600,0,0.474,150.002,111,28
29,0.308,200571,0,0.476,140.029,111,28.5
28,0.483,200665,0,0.473,139.925,111,28.5
29,0.0569,349714,0,0.457,139.979,111,29
29,0.107,329142,0,0.472,140.005,111,29
29,0.419,267428,0,0.477,139.988,111,28.7142857142857
28,0.383,193714,0,0.504,139.978,111,28.7142857142857
28,0.0928,185142,0,0.148,140.001,111,28.7142857142857
29,0.465,329142,0,0.501,140.017,111,28.7142857142857
29,0.331,329142,0,0.455,139.999,111,28.7142857142857
29,0.0377,281142,0,0.466,139.935,111,28.7142857142857
29,0.179,342857,0,0.478,139.969,111,28.7142857142857
29,0.178,212571,0,0.432,140.005,111,29
28,0.165,132000,0,0.384,139.996,111,28.6
28,0.11,192000,0,0.367,139.98,111,28.6
29,0.0393,325714,0,0.455,139.996,111,28.6
29,0.0807,267428,0,0.387,140.022,111,28.6
29,0.217,335998,0,0.433,139.994,111,28.6
29,0.0943,301714,0,0.384,139.99,111,29
27,0.86,260898,0,0.717,99.887,96,27
27,0.963,291396,0,0.777,95.876,96,27
29,0.93,311913,0,0.615,184.156,96,29
54,0.29,222026,1,0.733,135.97,33,54
61,0.469,186375,0,0.54,154.024,33,61
53,0.188,208421,0,0.544,151.756,33,53
62,0.25,231440,0,0.47,139.943,33,56
50,0.245,231428,0,0.441,139.96,33,56
63,0.334,190682,0,0.484,173.741,33,63
18,0.505,280440,0,0.588,95.043,62,19
18,0.754,263283,0,0.609,127.999,62,19
21,0.663,263526,0,0.478,156.011,62,19
19,0.886,218400,0,0.52,168.899,62,19
16,0.141,262000,0,0.535,119.944,18,16
31,0.23,368612,0,0.901,118,24,31
31,0.23,368612,0,0.901,118,26,31
36,0.644,211360,1,0.723,100.992,37,36
63,0.461,149758,0,0.345,122.677,80,59.3333333333333
58,0.164,144555,0,0.384,61.485,80,59.3333333333333
57,0.345,133478,0,0.312,146.922,80,59.3333333333333
80,0.195,232852,0,0.677,111.825,21,80
28,0.0336,558000,0,0.164,99.986,5,28
24,0.722,241053,0,0.712,137.995,79,26.4
25,0.698,207089,0,0.735,129.014,79,26.4
25,0.745,215413,0,0.766,128.001,79,26.4
29,0.695,219342,0,0.651,130.006,26,26.4
29,0.695,219342,0,0.651,130.006,79,26.4
24,0.575,224516,0,0.712,123.972,79,24
0,0.503,555506,0,0.53,115.543,17,0
0,0.492,542000,0,0.549,114.858,17,0
47,0.492,220266,0,0.667,92.554,76,48.5
50,0.363,250973,0,0.293,112.23,76,48.5
0,0.04,196553,0,0.648,119.981,76,0
53,0.0396,172653,0,0.317,89.651,12,52.5
49,0.0726,105880,0,0.492,99.964,12,52.5
60,0.0357,142253,0,0.237,114.738,12,52.5
52,0.209,160253,0,0.337,80.265,12,52.5
49,0.0362,120773,0,0.283,63.853,12,52.5
52,0.0783,158186,0,0.483,84.038,12,52.5
53,0.297,255440,0,0.668,91.006,71,53
55,0.376,113803,1,0.694,84.51,95,52.2
45,0.498,140889,1,0.655,149.997,34,52.2
53,0.469,225197,1,0.761,145.063,95,52.2
53,0.469,225197,1,0.761,145.063,34,52.2
55,0.376,113803,1,0.694,84.51,34,52.2
36,0.453,370573,0,0.735,115.658,100,34.5
33,0.235,409546,0,0.498,121.628,100,34.5
33,0.235,409546,0,0.498,121.628,103,34.5
36,0.453,370573,0,0.735,115.658,103,34.5
38,0.287,380613,0,0.814,116.049,103,38
38,0.287,380613,0,0.814,116.049,100,38
22,0.923,132813,0,0.549,91.179,93,22
56,0.457,146026,0,0.487,124.332,12,61.8333333333333
70,0.404,124000,0,0.642,82.344,35,61.8333333333333
70,0.404,124000,0,0.642,82.344,12,61.8333333333333
54,0.348,176950,0,0.629,95.274,12,61.8333333333333
56,0.793,119450,0,0.586,150.968,12,61.8333333333333
60,0.666,290733,0,0.604,90.339,12,61.8333333333333
58,0.367,150850,0,0.644,108.933,12,61.8333333333333
62,0.395,160925,0,0.547,83.579,12,61.8333333333333
57,0.144,245013,0,0.546,127.122,12,61.8333333333333
61,0.489,224013,0,0.53,90.048,12,61.8333333333333
69,0.404,124000,0,0.642,82.344,103,61.8333333333333
69,0.404,124000,0,0.642,82.344,100,61.8333333333333
46,0.278,253373,0,0.647,122.009,65,46
63,0.692,240773,0,0.581,128.179,26,31.5
0,0.881,273773,0,0.745,116.927,26,31.5
38,0.257,225883,0,0.468,80.152,29,38
38,0.257,225883,0,0.468,80.152,30,38
15,0.0912,224383,0,0.771,100.009,18,16.5
18,0.506,238356,0,0.787,105.991,18,16.5
16,0.0687,246575,0,0.27,102.01,18,16
33,0.96,171466,0,0.599,125.642,83,27.2857142857143
34,0.621,143573,0,0.726,116.798,83,27.2857142857143
24,0.963,175640,0,0.538,153.384,83,27.2857142857143
23,0.815,229383,0,0.634,138.674,83,27.2857142857143
21,0.844,172106,0,0.592,119.363,83,27.2857142857143
35,0.964,266280,0,0.63,147.36,83,27.2857142857143
21,0.77,206386,0,0.646,97.647,83,27.2857142857143
67,0.264,252960,0,0.358,106.489,12,61.25
60,0.31,236280,0,0.662,110.006,12,61.25
61,0.753,230164,0,0.605,105.945,12,61.25
57,0.234,255533,0,0.493,86.909,12,61.25
21,0.38,160000,0,0.484,150.016,50,21
28,0.458,273529,0,0.536,170.109,50,28
22,0.145,226970,1,0.384,52.318,19,21.6
21,0.0893,207384,1,0.412,79.706,19,21.6
22,0.115,300839,1,0.465,87.449,19,21.6
22,0.175,450544,1,0.454,83.881,19,21.6
21,0.125,235073,1,0.475,81.269,19,21.6
9,0.537,400786,0,0.675,133.983,11,9
21,0.543,348546,1,0.428,126.439,19,21
21,0.156,183941,0,0.521,81.69,19,21
24,0.196,246880,0,0.574,132.649,8,22.5384615384615
26,0.685,267573,0,0.822,120.094,8,22.5384615384615
26,0.441,187906,0,0.401,154.447,8,22.5384615384615
24,0.531,172400,0,0.649,112.69,8,22.5384615384615
21,0.422,232320,0,0.454,168.169,8,22.5384615384615
30,0.537,255693,0,0.373,174.242,8,22.5384615384615
21,0.521,199653,0,0.523,110.006,8,22.5384615384615
26,0.115,285893,0,0.514,133.015,8,22.5384615384615
24,0.211,170746,0,0.549,104.422,8,22.5384615384615
29,0.207,282040,0,0.426,144.064,8,22.5384615384615
29,0.584,241348,0,0.687,96.077,8,22.5384615384615
21,0.331,178933,0,0.628,140.985,8,22.5384615384615
20,0.183,256893,0,0.489,128.253,8,22.5384615384615
20,0.702,213400,0,0.509,179.991,8,22.5384615384615
24,0.193,334760,0,0.402,75.865,8,22.5384615384615
20,0.799,559520,0,0.524,134.461,8,22.5384615384615
21,0.558,209546,0,0.776,103.526,8,22.5384615384615
25,0.241,262786,0,0.565,136.014,8,22.5384615384615
20,0.338,280760,0,0.525,132.96,8,22.5384615384615
23,0.299,300333,0,0.488,115.749,8,22.5384615384615
0,0.301,337906,0,0.325,204.882,8,22.5384615384615
22,0.558,255586,0,0.377,173.76,8,22.5384615384615
23,0.72,231840,0,0.625,130.711,8,22.5384615384615
21,0.681,202520,0,0.631,129.287,8,22.5384615384615
23,0.233,250120,0,0.619,108.839,8,22.5384615384615
23,0.51,330560,0,0.57,86.991,8,22.5384615384615
60,0.41,251880,0,0.473,160.017,45,56.2857142857143
47,0.288,119786,0,0.577,80.98,72,56.2857142857143
3,0.82,185906,0,0.569,76.995,72,56.2857142857143
64,0.746,219253,0,0.663,129.975,45,56.2857142857143
70,0.522,219320,0,0.441,164.007,45,56.2857142857143
60,0.647,273493,0,0.507,160.079,45,56.2857142857143
73,0.6,212346,0,0.617,132.059,45,56.2857142857143
61,0.726,228480,0,0.544,93.925,45,56.2857142857143
57,0.66,243053,1,0.524,161.961,45,56.2857142857143
25,0.832,211457,1,0.671,124.005,45,56.2857142857143
69,0.385,258920,0,0.515,145.916,45,56.2857142857143
68,0.568,249066,0,0.485,89.956,45,56.2857142857143
67,0.88,190786,0,0.446,187.961,45,56.2857142857143
51,0.505,237746,0,0.424,165.917,45,56.2857142857143
64,0.404,228106,0,0.508,136.004,45,56.2857142857143
80,0.543,223840,0,0.446,172.094,72,56.2857142857143
3,0.82,185906,0,0.569,76.995,3,56.2857142857143
70,0.693,252040,0,0.616,144.072,72,56.2857142857143
60,0.288,232240,0,0.598,128.025,45,56.2857142857143
69,0.385,258920,0,0.515,145.916,72,56.2857142857143
3,0.82,185906,0,0.569,76.995,45,56.2857142857143
73,0.293,238173,0,0.518,132.918,3,56.2857142857143
23,0.674,219043,0,0.504,165.911,45,56.2857142857143
73,0.6,212346,0,0.617,132.059,3,56.2857142857143
73,0.293,238173,0,0.518,132.918,4,56.2857142857143
9,0.832,211457,1,0.671,124.005,72,56.2857142857143
4,0.82,185906,0,0.569,76.995,91,56.2857142857143
62,0.59,227026,0,0.544,130.022,45,56.2857142857143
70,0.522,219320,0,0.441,164.007,72,56.2857142857143
70,0.693,252040,0,0.616,144.072,4,56.2857142857143
73,0.293,238173,0,0.518,132.918,45,56.2857142857143
55,0.211,218013,0,0.519,132.022,45,56.2857142857143
64,0.205,252653,0,0.536,115.998,45,56.2857142857143
80,0.543,223840,0,0.446,172.094,3,56.2857142857143
68,0.568,249066,0,0.485,89.956,72,56.2857142857143
73,0.293,238173,0,0.518,132.918,72,56.2857142857143
80,0.543,223840,0,0.446,172.094,45,56.2857142857143
47,0.288,119786,0,0.577,80.98,45,56.2857142857143
62,0.59,227026,0,0.544,130.022,72,56.2857142857143
56,0.218,120293,0,0.58,81.036,72,56.2857142857143
80,0.543,223840,0,0.446,172.094,4,56.2857142857143
70,0.693,252040,0,0.616,144.072,45,56.2857142857143
70,0.693,252040,0,0.616,144.072,3,56.2857142857143
9,0.832,211457,1,0.671,124.005,45,56.2857142857143
73,0.6,212346,0,0.617,132.059,72,56.2857142857143
62,0.818,186600,0,0.572,76.998,45,56.2857142857143
3,0.82,185906,0,0.569,76.995,4,56.2857142857143
58,0.385,262626,0,0.489,147.998,45,56.2857142857143
56,0.218,120293,0,0.58,81.036,45,56.2857142857143
67,0.88,190786,0,0.446,187.961,72,56.2857142857143
71,0.597,207466,0,0.455,163.118,72,56.2857142857143
71,0.597,207466,0,0.455,163.118,45,56.2857142857143
73,0.6,212346,0,0.617,132.059,4,56.2857142857143
64,0.404,228106,0,0.508,136.004,72,56.2857142857143
63,0.418,218906,0,0.49,152.023,45,56.2857142857143
23,0.674,219043,0,0.504,165.911,72,56.2857142857143
92,0.912,170977,1,0.95,133.01,21,89
83,0.923,170977,1,0.951,133.014,21,89
92,0.912,170977,1,0.95,133.01,52,89
67,0.212,218746,1,0.531,84.817,21,67
55,0.367,219556,0,0.612,123.971,71,58.5
62,0.353,250941,0,0.478,163.994,71,58.5
69,0.732,219506,0,0.683,179.91,69,65.25
46,0.564,208973,0,0.781,93.979,90,65.25
71,0.589,198706,0,0.832,94.013,90,65.25
75,0.512,188411,0,0.747,106.97,90,65.25
69,0.732,219506,0,0.683,179.91,90,65.25
46,0.564,208973,0,0.781,93.979,69,65.25
71,0.589,198706,0,0.832,94.013,69,65.25
75,0.512,188411,0,0.747,106.97,69,65.25
68,0.919,194892,0,0.594,188.09,69,68
68,0.919,194892,0,0.594,188.09,90,68
74,0.66,205906,0,0.628,179.908,89,64.1428571428571
74,0.66,205906,0,0.628,179.908,68,64.1428571428571
51,0.656,206666,0,0.736,90.013,69,64.1428571428571
51,0.656,206666,0,0.736,90.013,89,64.1428571428571
74,0.66,205906,0,0.628,179.908,90,64.1428571428571
74,0.66,205906,0,0.628,179.908,69,64.1428571428571
51,0.656,206666,0,0.736,90.013,90,64.1428571428571
74,0.694,172854,0,0.594,179.968,68,64.1666666666667
45,0.677,172128,0,0.658,180.033,69,64.1666666666667
44,0.677,172128,0,0.658,180.033,90,64.1666666666667
74,0.694,172854,0,0.594,179.968,90,64.1666666666667
74,0.694,172854,0,0.594,179.968,89,64.1666666666667
74,0.694,172854,0,0.594,179.968,69,64.1666666666667
68,0.738,235746,0,0.663,180.113,89,68
68,0.738,235746,0,0.663,180.113,90,68
68,0.738,235746,0,0.663,180.113,69,68
46,0.55,226240,0,0.557,94.003,71,46
56,0.612,149200,0,0.58,150.103,84,51
51,0.354,224046,0,0.607,124.995,84,51
52,0.34,207358,0,0.668,124.974,84,51
52,0.606,178124,0,0.642,127.881,84,51
57,0.374,158958,0,0.655,122.946,84,51
56,0.612,149200,0,0.58,150.103,31,51
56,0.612,149200,0,0.58,150.103,54,51
28,0.354,224046,0,0.607,124.995,84,51
46,0.453,215336,0,0.623,121.98,84,46
55,0.103,168387,0,0.592,123.969,84,55
48,0.418,221428,0,0.573,126.012,84,48
62,0.304,151312,0,0.513,124.964,84,62
43,0.236,200156,0,0.575,127.908,84,43
59,0.673,149516,0,0.689,123.984,84,59
0,0.533,160214,0,0.723,110.048,54,10.8
54,0.533,160214,0,0.723,110.048,84,10.8
0,0.533,160214,0,0.723,110.048,31,10.8
0,0.533,160214,0,0.723,110.048,32,10.8
0,0.533,160214,0,0.723,110.048,84,10.8
40,0.472,168000,0,0.685,104.979,84,40
62,0.354,158671,0,0.61,128.022,84,62
60,0.0868,195000,0,0.521,127.962,84,60
27,0.877,238000,0,0.687,130.048,79,25.6666666666667
26,0.813,249706,0,0.647,129.023,79,25.6666666666667
24,0.842,192187,0,0.602,128.009,79,25.6666666666667
55,0.154,381118,0,0.594,145.014,110,55
43,0.57,197245,0,0.729,95.039,90,43
36,0.229,246093,0,0.498,72.092,80,35
34,0.309,215360,0,0.272,69.805,80,35
34,0.233,253500,0,0.62,80.032,80,34
59,0.555,213933,0,0.691,82.977,40,15.5
0,0.489,214524,0,0.592,93.922,40,15.5
3,0.698,186080,0,0.598,104.405,40,15.5
0,0.698,186080,0,0.598,104.405,40,15.5
50,0.866,247960,0,0.641,101.99,6,53.7142857142857
58,0.664,261653,0,0.38,186.127,63,53.7142857142857
44,0.682,286626,0,0.307,120.057,64,53.7142857142857
49,0.458,250600,0,0.339,148.993,6,53.7142857142857
56,0.478,248933,0,0.334,148.995,6,53.7142857142857
56,0.478,248933,0,0.334,148.995,63,53.7142857142857
50,0.866,247960,0,0.641,101.99,64,53.7142857142857
56,0.724,248906,0,0.388,156.12,64,53.7142857142857
49,0.458,250600,0,0.339,148.993,64,53.7142857142857
56,0.478,248933,0,0.334,148.995,64,53.7142857142857
56,0.724,248906,0,0.388,156.12,6,53.7142857142857
56,0.724,248906,0,0.388,156.12,63,53.7142857142857
58,0.664,261653,0,0.38,186.127,6,53.7142857142857
58,0.664,261653,0,0.38,186.127,64,53.7142857142857
0,0.107,263316,0,0.255,74.655,35,0
0,0.107,263316,0,0.255,74.655,100,0
0,0.107,263316,0,0.255,74.655,103,0
29,0.773,185946,0,0.855,79.442,22,29
20,0.596,273506,0,0.52,140.118,112,20.7142857142857
19,0.598,379120,0,0.673,106.119,112,20.7142857142857
24,0.509,296226,0,0.384,180.162,112,20.7142857142857
21,0.768,269949,0,0.685,107.994,112,20.7142857142857
21,0.425,377286,0,0.557,109.979,112,20.7142857142857
22,0.808,333217,0,0.576,171.992,112,20.7142857142857
18,0.765,360489,0,0.532,194.947,112,20.7142857142857
20,0.654,243426,0,0.369,91.255,112,20
22,0.815,213719,0,0.631,107.461,112,22
18,0.653,207934,0,0.476,97.51,112,18
18,0.54,261924,0,0.509,125.984,112,18
21,0.721,211617,0,0.657,130.123,112,21
19,0.408,210786,0,0.689,105.011,112,19
20,0.0595,551440,0,0.216,73.322,77,20
21,0.0387,269506,0,0.261,71.023,77,21
42,0.49,160171,0,0.603,104.41,75,42
49,0.553,216446,0,0.61,96.313,75,49
28,0.471,267240,0,0.534,176.055,99,28
56,0.307,411124,0,0.816,124.005,33,56
32,0.523,172146,0,0.364,98.819,37,31
30,0.375,257133,0,0.411,131.857,37,31
31,0.378,290706,0,0.421,111.813,37,31
18,0.0879,289800,0,0.785,125.878,74,17.5
17,0.21,463746,0,0.78,125.005,74,17.5
53,0.72,439565,0,0.708,122.959,74,53
21,0.0559,322080,0,0.168,124.86,7,21
36,0.527,188108,0,0.542,101.843,107,36
53,0.269,136000,0,0.267,77.457,80,53
35,0.0379,417714,0,0.638,131.006,74,35
29,0.51,246833,0,0.568,160.079,50,29
24,0.718,241552,0,0.484,154.931,50,24
16,0.0769,170133,0,0.223,119.421,7,18.5
21,0.146,317306,0,0.211,117.647,7,18.5
40,0.754,191573,0,0.651,84.689,90,42.6666666666667
44,0.928,173320,0,0.682,80.044,90,42.6666666666667
44,0.928,173320,0,0.682,80.044,89,42.6666666666667
28,0.704,142022,0,0.52,108.086,83,28
28,0.704,142022,0,0.52,108.086,39,28
40,0.614,248284,0,0.827,102.014,59,40
26,0.364,256962,0,0.496,92.022,85,26
36,0.571,257720,0,0.542,152.029,86,36
37,0.0957,306390,0,0.681,123.038,30,37
37,0.0957,306390,0,0.681,123.038,29,37
41,0.0948,251871,0,0.198,94.939,30,41
23,0.107,188431,0,0.421,154.995,50,21.6666666666667
20,0.154,158000,1,0.512,155.022,50,21.6666666666667
22,0.101,206092,0,0.452,154.93,50,21.6666666666667
18,0.254,281822,0,0.496,117.997,18,18
34,0.882,211746,0,0.778,122.08,26,34
67,0.833,243160,0,0.793,123.017,26,67
61,0.753,228120,0,0.531,94.999,72,51.6666666666667
44,0.676,83040,0,0.412,95.112,72,51.6666666666667
50,0.599,305840,0,0.371,184.78,72,51.6666666666667
58,0.822,234173,0,0.494,95.049,72,54
50,0.528,304106,0,0.347,184.942,72,54
47,0.389,274973,0,0.619,146.338,112,44.5294117647059
53,0.729,324173,0,0.873,89.982,112,44.5294117647059
21,0.581,329546,0,0.877,90.007,112,44.5294117647059
27,0.875,310773,0,0.595,180.074,110,44.5294117647059
65,0.421,210466,0,0.774,103.464,112,44.5294117647059
18,0.295,292053,0,0.801,97.999,112,44.5294117647059
27,0.875,310773,0,0.595,180.074,112,44.5294117647059
48,0.512,332853,0,0.764,174.009,112,44.5294117647059
65,0.421,210466,0,0.774,103.464,110,44.5294117647059
50,0.0387,380626,0,0.556,94.635,112,44.5294117647059
43,0.369,496033,0,0.437,93.367,112,44.5294117647059
18,0.464,321306,0,0.846,37.49,112,44.5294117647059
65,0.421,210466,0,0.774,103.464,65,44.5294117647059
47,0.965,170160,0,0.882,125.953,112,44.5294117647059
51,0.27,280266,0,0.685,94.499,112,44.5294117647059
47,0.389,274973,0,0.619,146.338,110,44.5294117647059
65,0.421,210466,0,0.774,103.464,33,44.5294117647059
